profile_id,path_name,budget,error_count,warning_count,errors,warnings,realized_pnl_pct,max_drawdown_simulated,ok,evt_initial_base_notional,evt_initial_quote_notional,evt_buy_orders_created,evt_sell_orders_created,evt_orders_below_min_notional,evt_buy_fills,evt_sell_fills,evt_rebuy_fills,evt_profit_sell_fills,evt_cycle_count,evt_unclosed_position_count,evt_max_base_exposure_pct,evt_max_quote_usage_pct,evt_average_grid_distance,evt_profit_loop_integrity,evt_final_base_notional,evt_final_quote_notional
DPLV6_R4-27-108_T394_PB15_STD,PATH_FLAT,5000.0,0,0,,,0.0,0.06,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,15.03,15.0,9.0,True,750.0,4250.0
DPLV6_R4-27-108_T394_PB15_STD,PATH_RANGE_NORMAL,5000.0,0,0,,,0.0,0.7466,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,15.51,15.0,9.0,True,750.0,4250.0
DPLV6_R4-27-108_T394_PB15_STD,PATH_RANGE_WIDE,5000.0,0,0,,,1.8,2.668,True,750.0,4250.0,0,1,0,0,1,0,0,1,0,16.01,15.0,9.0,True,0.0,5090.0
DPLV6_R4-27-108_T394_PB15_STD,PATH_UP_TREND,5000.0,0,0,,,1.5,0.0,True,750.0,4250.0,0,1,0,0,1,0,0,1,0,15.76,15.0,9.0,True,0.0,5075.0
DPLV6_R4-27-108_T394_PB15_STD,PATH_DOWN_TREND,5000.0,0,0,,,-3.0,3.0,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,15.0,15.0,9.0,True,600.0,4250.0
DPLV6_R4-27-108_T394_PB15_STD,PATH_CRASH,5000.0,0,0,,,-4.5,4.8,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,15.0,15.0,9.0,True,525.0,4250.0
DPLV6_R4-27-108_T394_PB15_STD,PATH_CRASH_BOUNCE,5000.0,0,0,,,-1.2,3.6,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,15.0,15.0,9.0,True,690.0,4250.0
DPLV6_R4-27-108_T394_PB15_STD,PATH_PUMP_DUMP,5000.0,0,0,,,2.7,0.0,True,750.0,4250.0,0,1,0,0,1,0,0,1,0,16.01,15.0,9.0,True,0.0,5135.0
DPLV6_R4-27-108_T394_PB15_STD,PATH_FAKE_BREAKOUT,5000.0,0,0,,,-0.9,2.0751,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,16.01,15.0,9.0,True,705.0,4250.0
DPLV6_R4-27-108_T394_PB15_STD,PATH_WICKY_VOLATILE,5000.0,0,0,,,1.5,2.3751,True,750.0,4250.0,0,1,0,0,1,0,0,1,0,15.88,15.0,9.0,True,0.0,5075.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_FLAT,100.0,0,0,,,0.0,0.08,True,20.0,80.0,0,1,0,0,0,0,0,0,1,20.03,20.0,8.0,True,20.0,80.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_RANGE_NORMAL,100.0,0,0,,,0.0,0.994,True,20.0,80.0,0,1,0,0,0,0,0,0,1,20.63,20.0,8.0,True,20.0,80.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_RANGE_WIDE,100.0,0,0,,,1.6,1.6,True,20.0,80.0,0,1,0,0,1,0,0,1,0,20.0,20.0,8.0,True,0.0,101.6
DPLV6_R4-27-108_T394_PB15_ACT,PATH_UP_TREND,100.0,0,0,,,2.0,0.0,True,20.0,80.0,0,1,0,0,1,0,0,1,0,20.95,20.0,8.0,True,0.0,102.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_DOWN_TREND,100.0,0,0,,,-4.0,4.0,True,20.0,80.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,16.0,80.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_CRASH,100.0,0,0,,,-6.0,6.4,True,20.0,80.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,14.0,80.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_CRASH_BOUNCE,100.0,0,0,,,-1.6,4.8,True,20.0,80.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,18.4,80.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_PUMP_DUMP,100.0,0,0,,,1.6,0.0,True,20.0,80.0,0,1,0,0,1,0,0,1,0,20.0,0.0,8.0,True,0.0,101.6
DPLV6_R4-27-108_T394_PB15_ACT,PATH_FAKE_BREAKOUT,100.0,0,0,,,1.6,0.0,True,20.0,80.0,0,1,0,0,1,0,0,1,0,20.63,20.0,8.0,True,0.0,101.6
DPLV6_R4-27-108_T394_PB15_ACT,PATH_WICKY_VOLATILE,100.0,0,0,,,2.0,3.1558,True,20.0,80.0,0,1,0,0,1,0,0,1,0,21.1,20.0,8.0,True,0.0,102.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_FLAT,250.0,0,0,,,0.0,0.08,True,50.0,200.0,0,1,0,0,0,0,0,0,1,20.03,20.0,8.0,True,50.0,200.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_RANGE_NORMAL,250.0,0,0,,,0.0,0.994,True,50.0,200.0,0,1,0,0,0,0,0,0,1,20.63,20.0,8.0,True,50.0,200.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_RANGE_WIDE,250.0,0,0,,,1.6,1.6,True,50.0,200.0,0,1,0,0,1,0,0,1,0,20.0,20.0,8.0,True,0.0,254.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_UP_TREND,250.0,0,0,,,2.0,0.0,True,50.0,200.0,0,1,0,0,1,0,0,1,0,20.95,20.0,8.0,True,0.0,255.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_DOWN_TREND,250.0,0,0,,,-4.0,4.0,True,50.0,200.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,40.0,200.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_CRASH,250.0,0,0,,,-6.0,6.4,True,50.0,200.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,35.0,200.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_CRASH_BOUNCE,250.0,0,0,,,-1.6,4.8,True,50.0,200.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,46.0,200.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_PUMP_DUMP,250.0,0,0,,,1.6,0.0,True,50.0,200.0,0,1,0,0,1,0,0,1,0,20.0,0.0,8.0,True,0.0,254.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_FAKE_BREAKOUT,250.0,0,0,,,1.6,0.0,True,50.0,200.0,0,1,0,0,1,0,0,1,0,20.63,20.0,8.0,True,0.0,254.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_WICKY_VOLATILE,250.0,0,0,,,2.0,3.1558,True,50.0,200.0,0,1,0,0,1,0,0,1,0,21.1,20.0,8.0,True,0.0,255.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_FLAT,500.0,0,0,,,0.0,0.08,True,100.0,400.0,0,1,0,0,0,0,0,0,1,20.03,20.0,8.0,True,100.0,400.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_RANGE_NORMAL,500.0,0,0,,,0.0,0.994,True,100.0,400.0,0,1,0,0,0,0,0,0,1,20.63,20.0,8.0,True,100.0,400.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_RANGE_WIDE,500.0,0,0,,,1.6,1.6,True,100.0,400.0,0,1,0,0,1,0,0,1,0,20.0,20.0,8.0,True,0.0,508.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_UP_TREND,500.0,0,0,,,2.0,0.0,True,100.0,400.0,0,1,0,0,1,0,0,1,0,20.95,20.0,8.0,True,0.0,510.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_DOWN_TREND,500.0,0,0,,,-4.0,4.0,True,100.0,400.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,80.0,400.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_CRASH,500.0,0,0,,,-6.0,6.4,True,100.0,400.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,70.0,400.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_CRASH_BOUNCE,500.0,0,0,,,-1.6,4.8,True,100.0,400.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,92.0,400.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_PUMP_DUMP,500.0,0,0,,,1.6,0.0,True,100.0,400.0,0,1,0,0,1,0,0,1,0,20.0,0.0,8.0,True,0.0,508.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_FAKE_BREAKOUT,500.0,0,0,,,1.6,0.0,True,100.0,400.0,0,1,0,0,1,0,0,1,0,20.63,20.0,8.0,True,0.0,508.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_WICKY_VOLATILE,500.0,0,0,,,2.0,3.1558,True,100.0,400.0,0,1,0,0,1,0,0,1,0,21.1,20.0,8.0,True,0.0,510.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_FLAT,1000.0,0,0,,,0.0,0.08,True,200.0,800.0,0,1,0,0,0,0,0,0,1,20.03,20.0,8.0,True,200.0,800.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_RANGE_NORMAL,1000.0,0,0,,,0.0,0.994,True,200.0,800.0,0,1,0,0,0,0,0,0,1,20.63,20.0,8.0,True,200.0,800.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_RANGE_WIDE,1000.0,0,0,,,1.6,1.6,True,200.0,800.0,0,1,0,0,1,0,0,1,0,20.0,20.0,8.0,True,0.0,1016.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_UP_TREND,1000.0,0,0,,,2.0,0.0,True,200.0,800.0,0,1,0,0,1,0,0,1,0,20.95,20.0,8.0,True,0.0,1020.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_DOWN_TREND,1000.0,0,0,,,-4.0,4.0,True,200.0,800.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,160.0,800.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_CRASH,1000.0,0,0,,,-6.0,6.4,True,200.0,800.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,140.0,800.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_CRASH_BOUNCE,1000.0,0,0,,,-1.6,4.8,True,200.0,800.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,184.0,800.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_PUMP_DUMP,1000.0,0,0,,,1.6,0.0,True,200.0,800.0,0,1,0,0,1,0,0,1,0,20.0,0.0,8.0,True,0.0,1016.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_FAKE_BREAKOUT,1000.0,0,0,,,1.6,0.0,True,200.0,800.0,0,1,0,0,1,0,0,1,0,20.63,20.0,8.0,True,0.0,1016.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_WICKY_VOLATILE,1000.0,0,0,,,2.0,3.1558,True,200.0,800.0,0,1,0,0,1,0,0,1,0,21.1,20.0,8.0,True,0.0,1020.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_FLAT,5000.0,0,0,,,0.0,0.08,True,1000.0,4000.0,0,1,0,0,0,0,0,0,1,20.03,20.0,8.0,True,1000.0,4000.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_RANGE_NORMAL,5000.0,0,0,,,0.0,0.994,True,1000.0,4000.0,0,1,0,0,0,0,0,0,1,20.63,20.0,8.0,True,1000.0,4000.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_RANGE_WIDE,5000.0,0,0,,,1.6,1.6,True,1000.0,4000.0,0,1,0,0,1,0,0,1,0,20.0,20.0,8.0,True,0.0,5080.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_UP_TREND,5000.0,0,0,,,2.0,0.0,True,1000.0,4000.0,0,1,0,0,1,0,0,1,0,20.95,20.0,8.0,True,0.0,5100.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_DOWN_TREND,5000.0,0,0,,,-4.0,4.0,True,1000.0,4000.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,800.0,4000.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_CRASH,5000.0,0,0,,,-6.0,6.4,True,1000.0,4000.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,700.0,4000.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_CRASH_BOUNCE,5000.0,0,0,,,-1.6,4.8,True,1000.0,4000.0,0,1,0,0,0,0,0,0,1,20.0,20.0,8.0,True,920.0,4000.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_PUMP_DUMP,5000.0,0,0,,,1.6,0.0,True,1000.0,4000.0,0,1,0,0,1,0,0,1,0,20.0,0.0,8.0,True,0.0,5080.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_FAKE_BREAKOUT,5000.0,0,0,,,1.6,0.0,True,1000.0,4000.0,0,1,0,0,1,0,0,1,0,20.63,20.0,8.0,True,0.0,5080.0
DPLV6_R4-27-108_T394_PB15_ACT,PATH_WICKY_VOLATILE,5000.0,0,0,,,2.0,3.1558,True,1000.0,4000.0,0,1,0,0,1,0,0,1,0,21.1,20.0,8.0,True,0.0,5100.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_FLAT,100.0,0,0,,,0.0,0.02,True,5.0,95.0,0,1,0,0,0,0,0,0,1,5.01,5.0,12.0,True,5.0,95.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_RANGE_NORMAL,100.0,0,0,,,0.0,0.2496,True,5.0,95.0,0,1,0,0,0,0,0,0,1,5.19,5.0,12.0,True,5.0,95.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_RANGE_WIDE,100.0,0,0,,,0.05,0.8964,True,5.0,95.0,0,1,0,0,0,0,0,0,1,5.57,5.0,12.0,True,5.05,95.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_UP_TREND,100.0,0,1,,WARN_MIN_NOTIONAL_TIGHT_BUDGET,1.0,0.0,True,5.0,95.0,0,1,2,0,0,0,0,0,1,5.94,5.0,12.0,True,6.0,95.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_DOWN_TREND,100.0,0,0,,,-1.0,1.0,True,5.0,95.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,4.0,95.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_CRASH,100.0,0,0,,,-1.5,1.6,True,5.0,95.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,3.5,95.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_CRASH_BOUNCE,100.0,0,0,,,-0.4,1.2,True,5.0,95.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,4.6,95.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_PUMP_DUMP,100.0,0,1,,WARN_MIN_NOTIONAL_TIGHT_BUDGET,-0.6,1.4866,True,5.0,95.0,0,1,1,0,0,0,0,0,1,5.85,5.0,12.0,True,4.4,95.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_FAKE_BREAKOUT,100.0,0,0,,,-0.3,0.6972,True,5.0,95.0,0,1,0,0,0,0,0,0,1,5.38,5.0,12.0,True,4.7,95.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_WICKY_VOLATILE,100.0,0,0,,,0.25,1.0448,True,5.0,95.0,0,1,0,0,0,0,0,0,1,5.47,5.0,12.0,True,5.25,95.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_FLAT,250.0,0,0,,,0.0,0.02,True,12.5,237.5,0,1,0,0,0,0,0,0,1,5.01,5.0,12.0,True,12.5,237.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_RANGE_NORMAL,250.0,0,0,,,0.0,0.2496,True,12.5,237.5,0,1,0,0,0,0,0,0,1,5.19,5.0,12.0,True,12.5,237.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_RANGE_WIDE,250.0,0,0,,,0.05,0.8964,True,12.5,237.5,0,1,0,0,0,0,0,0,1,5.57,5.0,12.0,True,12.625,237.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_UP_TREND,250.0,0,0,,,0.75,0.0,True,12.5,237.5,0,1,0,0,1,0,0,1,0,5.47,5.0,12.0,True,0.0,251.875
DPLV6_R4-27-108_T395_PB16_DEF,PATH_DOWN_TREND,250.0,0,0,,,-1.0,1.0,True,12.5,237.5,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,10.0,237.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_CRASH,250.0,0,0,,,-1.5,1.6,True,12.5,237.5,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,8.75,237.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_CRASH_BOUNCE,250.0,0,0,,,-0.4,1.2,True,12.5,237.5,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,11.5,237.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_PUMP_DUMP,250.0,0,0,,,0.9,0.0,True,12.5,237.5,0,1,0,0,1,0,0,1,0,5.38,5.0,12.0,True,0.0,252.25
DPLV6_R4-27-108_T395_PB16_DEF,PATH_FAKE_BREAKOUT,250.0,0,0,,,-0.3,0.6972,True,12.5,237.5,0,1,0,0,0,0,0,0,1,5.38,5.0,12.0,True,11.75,237.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_WICKY_VOLATILE,250.0,0,0,,,0.25,1.0448,True,12.5,237.5,0,1,0,0,0,0,0,0,1,5.47,5.0,12.0,True,13.125,237.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_FLAT,500.0,0,0,,,0.0,0.02,True,25.0,475.0,0,1,0,0,0,0,0,0,1,5.01,5.0,12.0,True,25.0,475.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_RANGE_NORMAL,500.0,0,0,,,0.0,0.2496,True,25.0,475.0,0,1,0,0,0,0,0,0,1,5.19,5.0,12.0,True,25.0,475.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_RANGE_WIDE,500.0,0,0,,,0.05,0.8964,True,25.0,475.0,0,1,0,0,0,0,0,0,1,5.57,5.0,12.0,True,25.25,475.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_UP_TREND,500.0,0,0,,,0.75,0.0,True,25.0,475.0,0,1,0,0,1,0,0,1,0,5.47,5.0,12.0,True,0.0,503.75
DPLV6_R4-27-108_T395_PB16_DEF,PATH_DOWN_TREND,500.0,0,0,,,-1.0,1.0,True,25.0,475.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,20.0,475.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_CRASH,500.0,0,0,,,-1.5,1.6,True,25.0,475.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,17.5,475.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_CRASH_BOUNCE,500.0,0,0,,,-0.4,1.2,True,25.0,475.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,23.0,475.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_PUMP_DUMP,500.0,0,0,,,0.9,0.0,True,25.0,475.0,0,1,0,0,1,0,0,1,0,5.38,5.0,12.0,True,0.0,504.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_FAKE_BREAKOUT,500.0,0,0,,,-0.3,0.6972,True,25.0,475.0,0,1,0,0,0,0,0,0,1,5.38,5.0,12.0,True,23.5,475.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_WICKY_VOLATILE,500.0,0,0,,,0.25,1.0448,True,25.0,475.0,0,1,0,0,0,0,0,0,1,5.47,5.0,12.0,True,26.25,475.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_FLAT,1000.0,0,0,,,0.0,0.02,True,50.0,950.0,0,1,0,0,0,0,0,0,1,5.01,5.0,12.0,True,50.0,950.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_RANGE_NORMAL,1000.0,0,0,,,0.0,0.2496,True,50.0,950.0,0,1,0,0,0,0,0,0,1,5.19,5.0,12.0,True,50.0,950.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_RANGE_WIDE,1000.0,0,0,,,0.05,0.8964,True,50.0,950.0,0,1,0,0,0,0,0,0,1,5.57,5.0,12.0,True,50.5,950.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_UP_TREND,1000.0,0,0,,,0.75,0.0,True,50.0,950.0,0,1,0,0,1,0,0,1,0,5.47,5.0,12.0,True,0.0,1007.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_DOWN_TREND,1000.0,0,0,,,-1.0,1.0,True,50.0,950.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,40.0,950.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_CRASH,1000.0,0,0,,,-1.5,1.6,True,50.0,950.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,35.0,950.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_CRASH_BOUNCE,1000.0,0,0,,,-0.4,1.2,True,50.0,950.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,46.0,950.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_PUMP_DUMP,1000.0,0,0,,,0.9,0.0,True,50.0,950.0,0,1,0,0,1,0,0,1,0,5.38,5.0,12.0,True,0.0,1009.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_FAKE_BREAKOUT,1000.0,0,0,,,-0.3,0.6972,True,50.0,950.0,0,1,0,0,0,0,0,0,1,5.38,5.0,12.0,True,47.0,950.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_WICKY_VOLATILE,1000.0,0,0,,,0.25,1.0448,True,50.0,950.0,0,1,0,0,0,0,0,0,1,5.47,5.0,12.0,True,52.5,950.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_FLAT,5000.0,0,0,,,0.0,0.02,True,250.0,4750.0,0,1,0,0,0,0,0,0,1,5.01,5.0,12.0,True,250.0,4750.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_RANGE_NORMAL,5000.0,0,0,,,0.0,0.2496,True,250.0,4750.0,0,1,0,0,0,0,0,0,1,5.19,5.0,12.0,True,250.0,4750.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_RANGE_WIDE,5000.0,0,0,,,0.05,0.8964,True,250.0,4750.0,0,1,0,0,0,0,0,0,1,5.57,5.0,12.0,True,252.5,4750.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_UP_TREND,5000.0,0,0,,,0.75,0.0,True,250.0,4750.0,0,1,0,0,1,0,0,1,0,5.47,5.0,12.0,True,0.0,5037.5
DPLV6_R4-27-108_T395_PB16_DEF,PATH_DOWN_TREND,5000.0,0,0,,,-1.0,1.0,True,250.0,4750.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,200.0,4750.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_CRASH,5000.0,0,0,,,-1.5,1.6,True,250.0,4750.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,175.0,4750.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_CRASH_BOUNCE,5000.0,0,0,,,-0.4,1.2,True,250.0,4750.0,0,1,0,0,0,0,0,0,1,5.0,5.0,12.0,True,230.0,4750.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_PUMP_DUMP,5000.0,0,0,,,0.9,0.0,True,250.0,4750.0,0,1,0,0,1,0,0,1,0,5.38,5.0,12.0,True,0.0,5045.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_FAKE_BREAKOUT,5000.0,0,0,,,-0.3,0.6972,True,250.0,4750.0,0,1,0,0,0,0,0,0,1,5.38,5.0,12.0,True,235.0,4750.0
DPLV6_R4-27-108_T395_PB16_DEF,PATH_WICKY_VOLATILE,5000.0,0,0,,,0.25,1.0448,True,250.0,4750.0,0,1,0,0,0,0,0,0,1,5.47,5.0,12.0,True,262.5,4750.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_FLAT,100.0,0,0,,,0.0,0.04,True,10.0,90.0,0,1,0,0,0,0,0,0,1,10.02,10.0,10.0,True,10.0,90.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_RANGE_NORMAL,100.0,0,0,,,0.0,0.4985,True,10.0,90.0,0,1,0,0,0,0,0,0,1,10.36,10.0,10.0,True,10.0,90.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_RANGE_WIDE,100.0,0,0,,,1.2,1.7857,True,10.0,90.0,0,1,0,0,1,0,0,1,0,10.71,10.0,10.0,True,0.0,101.2
DPLV6_R4-27-108_T395_PB16_STD,PATH_UP_TREND,100.0,0,0,,,1.5,0.0,True,10.0,90.0,0,1,0,0,1,0,0,1,0,10.89,10.0,10.0,True,0.0,101.5
DPLV6_R4-27-108_T395_PB16_STD,PATH_DOWN_TREND,100.0,0,0,,,-2.0,2.0,True,10.0,90.0,0,1,0,0,0,0,0,0,1,10.0,10.0,10.0,True,8.0,90.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_CRASH,100.0,0,0,,,-3.0,3.2,True,10.0,90.0,0,1,0,0,0,0,0,0,1,10.0,10.0,10.0,True,7.0,90.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_CRASH_BOUNCE,100.0,0,0,,,-0.8,2.4,True,10.0,90.0,0,1,0,0,0,0,0,0,1,10.0,10.0,10.0,True,9.2,90.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_PUMP_DUMP,100.0,0,0,,,1.8,0.0,True,10.0,90.0,0,1,0,0,1,0,0,1,0,10.71,10.0,10.0,True,0.0,101.8
DPLV6_R4-27-108_T395_PB16_STD,PATH_FAKE_BREAKOUT,100.0,0,0,,,-0.6,1.3889,True,10.0,90.0,0,1,0,0,0,0,0,0,1,10.71,10.0,10.0,True,9.4,90.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_WICKY_VOLATILE,100.0,0,0,,,0.5,2.0792,True,10.0,90.0,0,1,0,0,0,0,0,0,1,10.89,10.0,10.0,True,10.5,90.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_FLAT,250.0,0,0,,,0.0,0.04,True,25.0,225.0,0,1,0,0,0,0,0,0,1,10.02,10.0,10.0,True,25.0,225.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_RANGE_NORMAL,250.0,0,0,,,0.0,0.4985,True,25.0,225.0,0,1,0,0,0,0,0,0,1,10.36,10.0,10.0,True,25.0,225.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_RANGE_WIDE,250.0,0,0,,,1.2,1.7857,True,25.0,225.0,0,1,0,0,1,0,0,1,0,10.71,10.0,10.0,True,0.0,253.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_UP_TREND,250.0,0,0,,,1.5,0.0,True,25.0,225.0,0,1,0,0,1,0,0,1,0,10.89,10.0,10.0,True,0.0,253.75
DPLV6_R4-27-108_T395_PB16_STD,PATH_DOWN_TREND,250.0,0,0,,,-2.0,2.0,True,25.0,225.0,0,1,0,0,0,0,0,0,1,10.0,10.0,10.0,True,20.0,225.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_CRASH,250.0,0,0,,,-3.0,3.2,True,25.0,225.0,0,1,0,0,0,0,0,0,1,10.0,10.0,10.0,True,17.5,225.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_CRASH_BOUNCE,250.0,0,0,,,-0.8,2.4,True,25.0,225.0,0,1,0,0,0,0,0,0,1,10.0,10.0,10.0,True,23.0,225.0
DPLV6_R4-27-108_T395_PB16_STD,PATH_PUMP_DUMP,250.0,0,0,,,1.8,0.0,True,25.0,225.0,0,1,0,0,1,0,0,1,0,10.71,10.0,10.0,True,0.0,254.5
